initial_a,initial_b,initial_c,initial_d,initial_e,initial_f,initial_g,sum_a,sum_b,sum_c,sum_d,sum_e,sum_f,sum_g,prev_a,prev_b,prev_d,prev_e,prev_f,prev_g,is_contiguous,customer_ID,time,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,cost,A,B,C,D,E,F,G
1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.606479662659438,0.5987482614742698,0.52,0.38182094543243655,0.0,0.0,0.08235294117647059,0.375,1.0,0.07017543859649122,0.1016949152542373,0.0,0.6,0.25,0.7847222222222222,2.0,0.0,2.0,3.0,1.0,0.0,2.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6065189492155785,0.5083449235048678,0.52,0.34275725794193646,0.0,1.0,0.4235294117647059,0.0,0.4,1.0,1.0,0.0,0.8,1.0,0.7100694444444444,0.0,0.0,3.0,3.0,0.0,0.0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6065058536968649,0.541029207232267,0.52,0.106703146374829,0.0,1.0,0.058823529411764705,0.5,0.6,0.45614035087719296,0.4745762711864407,0.0,0.8,0.125,0.7378472222222222,1.0,0.0,3.0,3.0,0.0,0.0,1.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6065124014562217,0.5618915159944368,0.76,0.9167046663626691,0.3333333333333333,1.0,0.011764705882352941,0.625,1.0,0.42105263157894735,0.4067796610169492,1.0,0.8,1.0,0.5954861111111112,1.0,0.0,3.0,3.0,1.0,2.0,3.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.6064403761032975,0.5006954102920723,0.58,0.4176926584587323,0.0,1.0,0.058823529411764705,0.75,1.0,0.49122807017543857,0.5084745762711864,0.0,0.8,0.4375,0.6024305555555556,1.0,1.0,3.0,3.0,1.0,1.0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.606427280584584,0.5834492350486787,0.84,0.07250341997264022,0.0,0.0,0.07058823529411765,0.375,1.0,0.17543859649122806,0.2033898305084746,0.0,0.4,0.125,0.6458333333333334,1.0,1.0,1.0,1.0,1.0,2.0,1.0
0.5,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6064338283439407,0.541029207232267,0.74,0.6944824441404469,0.3333333333333333,1.0,0.09411764705882353,0.5,0.0,1.0,0.9322033898305084,1.0,0.8,1.0,0.5850694444444444,1.0,1.0,3.0,3.0,0.0,2.0,2.0
0.5,1.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,0.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6064665671407244,0.47009735744089015,0.42,0.7665298677610579,0.0,0.0,0.1411764705882353,0.5,0.0,0.017543859649122806,0.05084745762711865,0.0,0.8,0.0625,0.71875,1.0,0.0,1.0,2.0,0.0,2.0,1.0
0.5,0.0,0.0,0.5,1.0,0.3333333333333333,1.0,0.5,0.0,0.0,0.5,1.0,0.3333333333333333,1.0,0.5,0.0,0.5,1.0,0.3333333333333333,1.0,1.0,0.6064534716220109,0.4972183588317107,0.88,0.14713482292141664,0.0,0.0,0.023529411764705882,0.5,0.0,0.2982456140350877,0.3050847457627119,1.0,0.4,0.375,0.6423611111111112,1.0,0.0,1.0,2.0,1.0,1.0,4.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6064600193813677,0.5778859527121002,0.64,0.12631098951208392,0.0,0.0,0.12941176470588237,0.75,1.0,0.6140350877192983,0.6271186440677966,0.0,0.4,0.3125,0.7725694444444444,1.0,1.0,2.0,2.0,1.0,2.0,2.0
0.0,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6063748985097299,0.8157162726008345,0.44,0.20823833409332726,0.0,0.0,0.08235294117647059,0.5,0.0,0.2631578947368421,0.2542372881355932,1.0,0.4,0.125,0.6753472222222222,2.0,1.0,1.0,2.0,1.0,2.0,3.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6063814462690867,0.519471488178025,0.44,0.7685058519531843,0.3333333333333333,0.0,0.16470588235294117,0.5,0.0,0.05263157894736842,0.06779661016949153,0.0,0.4,0.3125,0.6875,0.0,1.0,1.0,3.0,0.0,0.0,3.0
0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6064207328252272,0.4381084840055633,0.58,0.042255661954704364,0.0,0.0,0.03529411764705882,0.5,0.0,0.543859649122807,0.559322033898305,0.0,0.4,0.375,0.6597222222222222,2.0,0.0,1.0,1.0,0.0,2.0,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6067546685524213,0.36856745479833103,0.76,0.9632162942696458,0.0,0.0,0.11764705882352941,0.5,0.0,0.49122807017543857,0.5084745762711864,0.0,0.4,1.0,0.6545138888888888,1.0,0.0,2.0,2.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067612163117782,0.7385257301808067,0.42,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.375,0.8,0.9298245614035088,0.05084745762711865,0.0,1.0,0.625,0.4930555555555556,0.0,0.0,3.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.6067481207930646,0.5897079276773296,0.64,0.6438668490652075,0.0,0.0,0.011764705882352941,0.625,1.0,0.631578947368421,0.6440677966101694,0.0,0.8,1.0,0.7274305555555556,1.0,0.0,4.0,3.0,0.0,1.0,1.0
0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6067874073492051,0.5834492350486787,0.64,0.33652530779753764,0.3333333333333333,1.0,0.11764705882352941,0.5,1.0,0.6842105263157895,0.13559322033898305,0.0,0.4,0.3125,0.7534722222222222,1.0,0.0,1.0,1.0,0.0,2.0,2.0
1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6067677640711349,0.6641168289290682,0.98,0.35750113999088007,0.0,0.0,0.2,0.875,0.0,0.6491228070175439,0.6610169491525424,0.0,1.0,0.5,0.5694444444444444,0.0,1.0,4.0,3.0,0.0,1.0,2.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.6067743118304916,0.6675938803894298,0.52,0.4240766073871409,0.3333333333333333,1.0,0.023529411764705882,0.5,0.4,0.9122807017543859,0.8813559322033898,1.0,0.8,0.8125,0.6736111111111112,1.0,0.0,3.0,3.0,1.0,0.0,2.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6067022864775674,0.6662030598052852,0.06,0.5362517099863201,0.3333333333333333,1.0,0.023529411764705882,0.75,0.0,0.40350877192982454,0.3898305084745763,1.0,0.8,0.375,0.6527777777777778,1.0,1.0,3.0,3.0,1.0,2.0,3.0
0.5,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.6067088342369241,0.6154381084840056,0.52,0.668186654506764,0.3333333333333333,1.0,0.08235294117647059,0.625,0.6,0.8947368421052632,0.847457627118644,1.0,1.0,0.5625,0.5954861111111112,1.0,1.0,4.0,3.0,1.0,0.0,2.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.6066957387182106,0.6849791376912379,0.52,0.22146222830217357,0.0,1.0,0.047058823529411764,0.375,0.6,1.0,1.0,0.0,0.8,0.5,0.734375,1.0,1.0,3.0,3.0,1.0,0.0,2.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.6067284775149944,0.5312934631432545,0.52,0.5207478340173278,0.3333333333333333,1.0,0.011764705882352941,0.625,0.6,0.14035087719298245,0.11864406779661017,0.0,1.0,0.5,0.6545138888888888,2.0,1.0,4.0,3.0,1.0,0.0,4.0
0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.5,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6067350252743511,0.6641168289290682,0.52,0.3237574099407205,0.0,1.0,0.03529411764705882,0.5,0.4,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,4.0,3.0,1.0,0.0,2.0
0.5,1.0,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.6067153819962808,0.6710709318497914,0.18,0.428484572123423,0.0,1.0,0.023529411764705882,0.75,0.6,0.7719298245614035,0.7796610169491526,0.0,0.4,0.3125,0.6545138888888888,1.0,1.0,1.0,3.0,1.0,1.0,4.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6066499044027134,0.5855354659248957,0.52,0.4348685210518316,0.0,1.0,0.03529411764705882,0.625,0.4,0.543859649122807,0.559322033898305,0.0,0.8,1.0,0.640625,2.0,1.0,3.0,3.0,1.0,0.0,3.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6066564521620701,0.6891515994436718,0.3,0.4658762729898161,0.0,0.0,0.11764705882352941,0.625,0.0,0.03508771929824561,0.06779661016949153,0.0,1.0,0.1875,0.5503472222222222,1.0,0.0,3.0,3.0,0.0,2.0,2.0
0.5,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6066368088839998,0.6515994436717664,0.28,0.6473628210974313,0.0,0.0,0.011764705882352941,0.625,0.8,0.38596491228070173,0.4067796610169492,0.0,1.0,0.3125,0.6822916666666666,1.0,1.0,4.0,3.0,1.0,2.0,3.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6066433566433567,0.5445062586926287,0.18,0.514515883872929,0.0,1.0,0.08235294117647059,0.875,0.4,1.0,1.0,0.0,0.8,1.0,0.6059027777777778,1.0,1.0,3.0,3.0,0.0,1.0,4.0
0.5,1.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6066629999214269,0.5535465924895688,0.18,0.23651010791913665,0.3333333333333333,1.0,0.09411764705882353,0.5,0.4,1.0,0.9661016949152542,1.0,0.4,0.125,0.578125,1.0,0.0,1.0,3.0,0.0,2.0,3.0
1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6066695476807836,0.650904033379694,0.28,0.3587171302629579,0.0,1.0,0.15294117647058825,0.5,0.8,1.0,1.0,1.0,0.8,0.375,0.5329861111111112,0.0,1.0,3.0,3.0,0.0,0.0,2.0
0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.5,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6065975223278595,0.48261474269819193,0.88,0.5031159750721994,0.3333333333333333,1.0,0.023529411764705882,0.5,0.0,0.42105263157894735,0.3050847457627119,1.0,0.6,0.3125,0.6666666666666666,1.0,0.0,2.0,3.0,0.0,2.0,2.0
0.5,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.6065844268091459,0.4993045897079277,0.06,0.17327861377108983,0.3333333333333333,1.0,0.16470588235294117,0.75,0.0,0.7719298245614035,0.6440677966101694,1.0,0.6,1.0,0.6788194444444444,1.0,0.0,2.0,3.0,0.0,1.0,4.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6065909745685026,0.4325452016689847,0.52,0.36996504027967775,0.0,1.0,0.1411764705882353,0.625,1.0,0.7894736842105263,0.7966101694915254,0.0,0.4,0.125,0.7083333333333334,0.0,1.0,2.0,1.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.6066302611246431,0.4624478442280946,0.16,0.34321325429396565,0.0,1.0,0.09411764705882353,0.625,0.0,0.7543859649122807,0.7627118644067796,0.0,0.8,1.0,0.6493055555555556,1.0,1.0,3.0,3.0,1.0,2.0,3.0
0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.6066171656059296,0.5159944367176634,0.34,0.07508739930080559,0.3333333333333333,1.0,0.10588235294117647,0.625,0.0,0.8596491228070176,0.6271186440677966,1.0,0.8,0.5625,0.65625,1.0,0.0,3.0,3.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6086469710065215,0.627260083449235,0.1,0.4926280589755282,0.0,0.0,0.011764705882352941,0.5,0.0,0.6140350877192983,0.1016949152542373,1.0,0.8,0.5,0.7222222222222222,1.0,0.0,3.0,3.0,0.0,1.0,2.0
0.5,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6086273277284513,0.5368567454798331,0.76,0.15002279981760147,0.3333333333333333,1.0,0.023529411764705882,0.5,1.0,0.6842105263157895,0.06779661016949153,0.0,0.8,1.0,0.7534722222222222,1.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6086338754878081,0.3949930458970793,0.58,0.09712722298221614,0.0,0.0,0.10588235294117647,0.5,0.0,0.15789473684210525,0.1864406779661017,0.0,0.8,0.25,0.6388888888888888,1.0,1.0,3.0,3.0,1.0,1.0,3.0
1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6086666142845918,0.6717663421418637,0.28,0.13041495668034656,0.0,1.0,0.16470588235294117,0.75,0.6,0.12280701754385964,0.15254237288135594,0.0,1.0,0.4375,0.5642361111111112,2.0,0.0,3.0,3.0,0.0,3.0,2.0
0.5,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6086535187658784,0.4200278164116829,0.18,0.20595835233318133,0.0,1.0,0.03529411764705882,0.75,0.4,0.8947368421052632,0.8983050847457628,0.0,0.8,0.625,0.5538194444444444,1.0,0.0,3.0,3.0,0.0,2.0,3.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.6085880411723108,0.691933240611961,0.58,0.6143790849673203,0.3333333333333333,0.0,0.16470588235294117,0.375,0.8,0.19298245614035087,0.2033898305084746,1.0,1.0,0.25,0.5,0.0,0.0,4.0,3.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6085749456535974,0.8609179415855355,0.58,0.21036631706946343,0.3333333333333333,1.0,0.047058823529411764,0.5,0.0,0.49122807017543857,0.4406779661016949,1.0,0.4,1.0,0.6197916666666666,1.0,1.0,1.0,1.0,1.0,1.0,4.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.5,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.5,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.6086142322097379,0.5125173852573018,0.76,0.16157470740234078,0.0,1.0,0.047058823529411764,0.875,0.8,0.2807017543859649,0.3050847457627119,0.0,0.4,0.4375,0.7690972222222222,1.0,1.0,1.0,3.0,1.0,2.0,1.0
1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6086207799690946,0.7086230876216968,0.84,0.055783553731570144,0.0,1.0,0.08235294117647059,0.5,1.0,0.2807017543859649,0.3050847457627119,0.0,0.8,0.5625,0.6215277777777778,2.0,1.0,3.0,3.0,1.0,2.0,3.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6086011366910243,0.6418636995827538,0.18,0.07858337133302934,0.3333333333333333,1.0,0.08235294117647059,0.875,0.4,0.6842105263157895,0.559322033898305,1.0,1.0,1.0,0.5989583333333334,2.0,0.0,4.0,3.0,1.0,1.0,3.0
0.5,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.608607684450381,0.6808066759388038,0.74,0.6317069463444293,0.0,0.0,0.058823529411764705,0.625,0.0,0.21052631578947367,0.23728813559322035,0.0,0.6,0.9375,0.6892361111111112,1.0,1.0,2.0,3.0,1.0,2.0,2.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.6085291113381001,0.7538247566063978,0.0,0.1383188934488524,0.0,1.0,0.2235294117647059,0.25,1.0,0.2807017543859649,0.3050847457627119,0.0,0.8,0.25,0.5607638888888888,0.0,1.0,3.0,3.0,0.0,0.0,2.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6085618501348838,0.5152990264255911,0.58,0.356437148502812,0.3333333333333333,1.0,0.07058823529411765,0.375,0.0,0.6140350877192983,0.6101694915254238,1.0,0.8,0.1875,0.6423611111111112,1.0,1.0,3.0,3.0,1.0,2.0,3.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,1.0,0.0,0.3333333333333333,0.5,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6085553023755271,0.6175243393602226,0.76,0.2041343669250646,0.0,1.0,0.11764705882352941,0.375,0.0,0.2982456140350877,0.3220338983050847,0.0,0.8,1.0,0.6440972222222222,1.0,0.0,3.0,3.0,1.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6084832770226029,0.5243393602225312,0.0,0.4082687338501292,0.0,1.0,0.10588235294117647,0.5,0.0,0.631578947368421,0.6440677966101694,0.0,0.4,0.625,0.6996527777777778,1.0,1.0,2.0,2.0,1.0,1.0,3.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6084701815038893,0.655076495132128,0.16,0.18163854689162487,0.0,0.0,0.011764705882352941,0.375,0.0,0.3157894736842105,0.3389830508474576,0.0,0.6,0.125,0.7326388888888888,1.0,0.0,3.0,3.0,1.0,2.0,3.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6084767292632461,0.4151599443671766,0.18,0.01535187718498252,0.0,1.0,0.07058823529411765,0.625,0.6,0.9649122807017544,0.9661016949152542,0.0,0.8,0.5625,0.5798611111111112,1.0,1.0,3.0,3.0,1.0,2.0,3.0
0.5,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.6085160158193866,0.5681502086230876,0.52,0.10822313421492628,0.0,0.0,0.047058823529411764,0.5,0.6,0.12280701754385964,0.15254237288135594,0.0,0.6,0.3125,0.6388888888888888,1.0,0.0,3.0,3.0,1.0,0.0,2.0
1.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.6084963725413164,0.3623087621696801,0.64,0.054567563459492326,0.0,0.0,0.12941176470588237,0.5,1.0,0.24561403508771928,0.2711864406779661,0.0,0.8,0.3125,0.7291666666666666,1.0,1.0,3.0,3.0,1.0,2.0,2.0
0.5,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.6085029203006731,0.6870653685674548,0.18,0.5517555859553124,0.3333333333333333,0.0,0.03529411764705882,0.625,0.8,0.9122807017543859,0.8135593220338984,1.0,0.8,0.3125,0.7083333333333334,1.0,0.0,1.0,3.0,1.0,2.0,4.0
0.5,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.6088499515465807,0.6390820584144645,0.62,0.05563155494756042,0.0,0.0,0.16470588235294117,0.5,1.0,0.7017543859649122,0.711864406779661,0.0,0.6,1.0,0.5642361111111112,1.0,0.0,3.0,3.0,0.0,1.0,4.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.5,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.6088368560278673,0.480528511821975,0.76,0.5426356589147286,0.0,0.0,0.03529411764705882,0.75,0.0,0.14035087719298245,0.1694915254237288,0.0,1.0,0.1875,0.7413194444444444,2.0,1.0,3.0,3.0,1.0,2.0,3.0
0.5,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.5,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.608843403787224,0.6439499304589708,0.38,0.15503875968992248,0.3333333333333333,0.0,0.10588235294117647,0.75,0.0,0.47368421052631576,0.4576271186440678,1.0,0.6,0.25,0.6788194444444444,1.0,1.0,2.0,3.0,1.0,1.0,1.0
